pid1,pid2,uid1,uid2,label,path1,path2
41952,60185,997,997,1,data\dev\41952,data\dev\60185
19878,93814,943,203,0,data\dev\19878,data\dev\93814
1436,96696,342,342,1,data\dev\1436,data\dev\96696
57828,51245,222,640,0,data\dev\57828,data\dev\51245
19372,82707,644,449,0,data\dev\19372,data\dev\82707
81856,98865,493,493,1,data\dev\81856,data\dev\98865
64089,38096,795,928,0,data\dev\64089,data\dev\38096
30890,48745,890,871,0,data\dev\30890,data\dev\48745
49348,59863,52,52,1,data\dev\49348,data\dev\59863
85834,34464,538,538,1,data\dev\85834,data\dev\34464
5380,20069,779,779,1,data\dev\5380,data\dev\20069
33343,19737,460,460,1,data\dev\33343,data\dev\19737
91883,70431,240,332,0,data\dev\91883,data\dev\70431
90096,16371,741,741,1,data\dev\90096,data\dev\16371
38745,29551,984,984,1,data\dev\38745,data\dev\29551
75700,27558,103,371,0,data\dev\75700,data\dev\27558
18731,40106,374,374,1,data\dev\18731,data\dev\40106
61195,74363,931,931,1,data\dev\61195,data\dev\74363
43233,7107,417,70,0,data\dev\43233,data\dev\7107
96855,90044,77,614,0,data\dev\96855,data\dev\90044
89682,80407,804,9,0,data\dev\89682,data\dev\80407
15469,52448,988,988,1,data\dev\15469,data\dev\52448
23256,63693,638,638,1,data\dev\23256,data\dev\63693
83244,34121,520,520,1,data\dev\83244,data\dev\34121
38754,53196,221,221,1,data\dev\38754,data\dev\53196
18575,51912,355,355,1,data\dev\18575,data\dev\51912
88990,57715,678,689,0,data\dev\88990,data\dev\57715
95568,56663,209,631,0,data\dev\95568,data\dev\56663
96156,4903,781,781,1,data\dev\96156,data\dev\4903
534,95578,659,202,0,data\dev\534,data\dev\95578
16772,12895,585,190,0,data\dev\16772,data\dev\12895
14798,90484,468,636,0,data\dev\14798,data\dev\90484
95188,75542,222,994,0,data\dev\95188,data\dev\75542
81650,34015,925,925,1,data\dev\81650,data\dev\34015
47962,56937,529,529,1,data\dev\47962,data\dev\56937
58054,60460,755,755,1,data\dev\58054,data\dev\60460
14771,97238,904,263,0,data\dev\14771,data\dev\97238
11498,82958,77,77,1,data\dev\11498,data\dev\82958
42055,58293,110,128,0,data\dev\42055,data\dev\58293
41120,19715,960,24,0,data\dev\41120,data\dev\19715
78940,6662,848,848,1,data\dev\78940,data\dev\6662
93128,54330,969,768,0,data\dev\93128,data\dev\54330
1491,94456,37,37,1,data\dev\1491,data\dev\94456
89303,91533,295,295,1,data\dev\89303,data\dev\91533
73506,62614,806,806,1,data\dev\73506,data\dev\62614
27373,2953,358,358,1,data\dev\27373,data\dev\2953
90799,44537,459,459,1,data\dev\90799,data\dev\44537
386,40633,491,376,0,data\dev\386,data\dev\40633
41987,74559,35,35,1,data\dev\41987,data\dev\74559
39361,61874,474,474,1,data\dev\39361,data\dev\61874
99108,89252,739,739,1,data\dev\99108,data\dev\89252
29591,68007,987,410,0,data\dev\29591,data\dev\68007
91215,26898,654,91,0,data\dev\91215,data\dev\26898
44533,3367,732,42,0,data\dev\44533,data\dev\3367
10553,62088,71,71,1,data\dev\10553,data\dev\62088
87303,42725,727,727,1,data\dev\87303,data\dev\42725
15092,8620,588,588,1,data\dev\15092,data\dev\8620
70387,74111,901,901,1,data\dev\70387,data\dev\74111
70261,33426,251,251,1,data\dev\70261,data\dev\33426
29405,8945,578,312,0,data\dev\29405,data\dev\8945
45900,27876,894,219,0,data\dev\45900,data\dev\27876
12424,66104,306,306,1,data\dev\12424,data\dev\66104
51504,35648,60,60,1,data\dev\51504,data\dev\35648
18553,94041,606,606,1,data\dev\18553,data\dev\94041
45108,40990,525,525,1,data\dev\45108,data\dev\40990
85665,29952,522,522,1,data\dev\85665,data\dev\29952
45434,86617,511,505,0,data\dev\45434,data\dev\86617
21556,19032,598,618,0,data\dev\21556,data\dev\19032
83815,44020,524,524,1,data\dev\83815,data\dev\44020
93445,38563,330,545,0,data\dev\93445,data\dev\38563
34645,23990,381,381,1,data\dev\34645,data\dev\23990
63247,89648,81,81,1,data\dev\63247,data\dev\89648
63089,81513,986,983,0,data\dev\63089,data\dev\81513
42370,587,402,637,0,data\dev\42370,data\dev\587
22716,75218,648,338,0,data\dev\22716,data\dev\75218
18918,79159,803,803,1,data\dev\18918,data\dev\79159
71694,35163,177,430,0,data\dev\71694,data\dev\35163
38598,17329,369,369,1,data\dev\38598,data\dev\17329
53946,99801,0,182,0,data\dev\53946,data\dev\99801
61706,59487,503,154,0,data\dev\61706,data\dev\59487
17300,39026,998,998,1,data\dev\17300,data\dev\39026
12834,36181,100,157,0,data\dev\12834,data\dev\36181
63250,58362,619,619,1,data\dev\63250,data\dev\58362
58047,2659,887,887,1,data\dev\58047,data\dev\2659
95437,54584,601,601,1,data\dev\95437,data\dev\54584
75892,38920,953,953,1,data\dev\75892,data\dev\38920
16868,50893,453,175,0,data\dev\16868,data\dev\50893
78725,87182,566,432,0,data\dev\78725,data\dev\87182
5915,21329,193,193,1,data\dev\5915,data\dev\21329
7860,5686,263,180,0,data\dev\7860,data\dev\5686
63682,33409,2,410,0,data\dev\63682,data\dev\33409
82102,2495,894,639,0,data\dev\82102,data\dev\2495
48823,3242,754,754,1,data\dev\48823,data\dev\3242
59481,95241,83,73,0,data\dev\59481,data\dev\95241
87669,20380,696,775,0,data\dev\87669,data\dev\20380
28008,89154,730,674,0,data\dev\28008,data\dev\89154
74445,84764,187,187,1,data\dev\74445,data\dev\84764
44979,38825,546,938,0,data\dev\44979,data\dev\38825
34822,8782,107,107,1,data\dev\34822,data\dev\8782
96050,74759,85,336,0,data\dev\96050,data\dev\74759
57556,39492,663,663,1,data\dev\57556,data\dev\39492
66560,65923,849,849,1,data\dev\66560,data\dev\65923
30569,29546,963,963,1,data\dev\30569,data\dev\29546
74040,29751,560,560,1,data\dev\74040,data\dev\29751
22959,90316,473,473,1,data\dev\22959,data\dev\90316
71026,21848,73,73,1,data\dev\71026,data\dev\21848
54031,90358,226,542,0,data\dev\54031,data\dev\90358
74701,45889,687,687,1,data\dev\74701,data\dev\45889
13824,76130,739,739,1,data\dev\13824,data\dev\76130
84865,2509,425,240,0,data\dev\84865,data\dev\2509
62230,74565,435,435,1,data\dev\62230,data\dev\74565
95569,44773,226,899,0,data\dev\95569,data\dev\44773
46757,94245,719,719,1,data\dev\46757,data\dev\94245
22423,14030,979,979,1,data\dev\22423,data\dev\14030
95284,38205,892,892,1,data\dev\95284,data\dev\38205
38523,81217,82,114,0,data\dev\38523,data\dev\81217
82806,26939,968,683,0,data\dev\82806,data\dev\26939
72426,61332,500,500,1,data\dev\72426,data\dev\61332
67518,74621,413,413,1,data\dev\67518,data\dev\74621
94478,46967,973,973,1,data\dev\94478,data\dev\46967
2803,50773,692,961,0,data\dev\2803,data\dev\50773
31074,59181,886,458,0,data\dev\31074,data\dev\59181
23290,20151,487,487,1,data\dev\23290,data\dev\20151
31084,1703,158,564,0,data\dev\31084,data\dev\1703
3535,98319,73,882,0,data\dev\3535,data\dev\98319
18367,34640,135,882,0,data\dev\18367,data\dev\34640
28980,22658,232,485,0,data\dev\28980,data\dev\22658
20852,95542,894,34,0,data\dev\20852,data\dev\95542
91326,91308,104,104,1,data\dev\91326,data\dev\91308
48265,43573,681,726,0,data\dev\48265,data\dev\43573
60866,31354,896,896,1,data\dev\60866,data\dev\31354
74740,14470,611,966,0,data\dev\74740,data\dev\14470
49009,6232,897,897,1,data\dev\49009,data\dev\6232
62887,25398,653,653,1,data\dev\62887,data\dev\25398
71808,10869,543,543,1,data\dev\71808,data\dev\10869
46845,1725,827,827,1,data\dev\46845,data\dev\1725
88459,59649,177,177,1,data\dev\88459,data\dev\59649
22401,23990,354,381,0,data\dev\22401,data\dev\23990
65221,7698,632,543,0,data\dev\65221,data\dev\7698
47105,3148,932,350,0,data\dev\47105,data\dev\3148
21272,70325,822,822,1,data\dev\21272,data\dev\70325
91806,45021,846,40,0,data\dev\91806,data\dev\45021
93474,52274,428,428,1,data\dev\93474,data\dev\52274
48369,75508,819,779,0,data\dev\48369,data\dev\75508
13739,62053,225,137,0,data\dev\13739,data\dev\62053
41303,26843,246,246,1,data\dev\41303,data\dev\26843
15219,63516,954,776,0,data\dev\15219,data\dev\63516
48320,70795,173,173,1,data\dev\48320,data\dev\70795
45508,95583,899,798,0,data\dev\45508,data\dev\95583
60557,15732,571,73,0,data\dev\60557,data\dev\15732
77786,60925,385,247,0,data\dev\77786,data\dev\60925
61031,59792,341,341,1,data\dev\61031,data\dev\59792
44727,68921,982,982,1,data\dev\44727,data\dev\68921
46867,24955,20,20,1,data\dev\46867,data\dev\24955
1038,36678,704,385,0,data\dev\1038,data\dev\36678
20380,93340,775,775,1,data\dev\20380,data\dev\93340
8953,69732,732,732,1,data\dev\8953,data\dev\69732
94109,57516,563,563,1,data\dev\94109,data\dev\57516
44961,77363,558,653,0,data\dev\44961,data\dev\77363
68085,47276,999,819,0,data\dev\68085,data\dev\47276
73855,31848,803,803,1,data\dev\73855,data\dev\31848
77842,31684,364,620,0,data\dev\77842,data\dev\31684
30199,58683,316,316,1,data\dev\30199,data\dev\58683
32009,41863,6,321,0,data\dev\32009,data\dev\41863
74662,8101,79,79,1,data\dev\74662,data\dev\8101
44179,87180,596,596,1,data\dev\44179,data\dev\87180
27486,48626,259,975,0,data\dev\27486,data\dev\48626
41252,47830,543,285,0,data\dev\41252,data\dev\47830
55455,42778,969,112,0,data\dev\55455,data\dev\42778
94528,48036,502,502,1,data\dev\94528,data\dev\48036
22411,84129,674,342,0,data\dev\22411,data\dev\84129
31994,5067,442,100,0,data\dev\31994,data\dev\5067
10608,59795,556,789,0,data\dev\10608,data\dev\59795
63578,23655,157,157,1,data\dev\63578,data\dev\23655
83264,88499,275,68,0,data\dev\83264,data\dev\88499
33829,24751,750,750,1,data\dev\33829,data\dev\24751
84424,50864,553,761,0,data\dev\84424,data\dev\50864
81941,66650,784,866,0,data\dev\81941,data\dev\66650
68899,14775,586,586,1,data\dev\68899,data\dev\14775
56265,18104,170,170,1,data\dev\56265,data\dev\18104
67296,23665,949,949,1,data\dev\67296,data\dev\23665
43461,97017,188,15,0,data\dev\43461,data\dev\97017
82843,97994,528,528,1,data\dev\82843,data\dev\97994
97829,10553,71,71,1,data\dev\97829,data\dev\10553
90782,41145,658,658,1,data\dev\90782,data\dev\41145
56761,96491,754,754,1,data\dev\56761,data\dev\96491
15415,46047,912,55,0,data\dev\15415,data\dev\46047
73317,52398,933,933,1,data\dev\73317,data\dev\52398
85525,16510,931,931,1,data\dev\85525,data\dev\16510
13149,15312,960,298,0,data\dev\13149,data\dev\15312
13727,38499,123,78,0,data\dev\13727,data\dev\38499
15577,32581,580,316,0,data\dev\15577,data\dev\32581
83011,49861,267,267,1,data\dev\83011,data\dev\49861
34581,41987,35,35,1,data\dev\34581,data\dev\41987
36904,8399,75,75,1,data\dev\36904,data\dev\8399
70211,55009,25,27,0,data\dev\70211,data\dev\55009
56979,59762,310,310,1,data\dev\56979,data\dev\59762
65502,72065,343,327,0,data\dev\65502,data\dev\72065
73907,16756,652,652,1,data\dev\73907,data\dev\16756
55466,16996,364,613,0,data\dev\55466,data\dev\16996
92113,25713,365,868,0,data\dev\92113,data\dev\25713
83591,99161,887,887,1,data\dev\83591,data\dev\99161
3910,23699,307,307,1,data\dev\3910,data\dev\23699
96550,31352,693,693,1,data\dev\96550,data\dev\31352
45878,89065,905,450,0,data\dev\45878,data\dev\89065
31824,61881,48,48,1,data\dev\31824,data\dev\61881
54976,23609,126,991,0,data\dev\54976,data\dev\23609
57432,76801,56,56,1,data\dev\57432,data\dev\76801
17755,55124,397,708,0,data\dev\17755,data\dev\55124
32079,46668,831,517,0,data\dev\32079,data\dev\46668
26598,999,282,337,0,data\dev\26598,data\dev\999
25398,31189,653,653,1,data\dev\25398,data\dev\31189
71807,93488,752,752,1,data\dev\71807,data\dev\93488
60133,34701,136,681,0,data\dev\60133,data\dev\34701
68210,69892,930,557,0,data\dev\68210,data\dev\69892
87227,44436,976,248,0,data\dev\87227,data\dev\44436
92570,11040,568,568,1,data\dev\92570,data\dev\11040
98906,36539,96,96,1,data\dev\98906,data\dev\36539
81504,25929,529,44,0,data\dev\81504,data\dev\25929
72846,78007,184,737,0,data\dev\72846,data\dev\78007
96586,32242,959,959,1,data\dev\96586,data\dev\32242
71319,40918,832,832,1,data\dev\71319,data\dev\40918
63384,94218,795,616,0,data\dev\63384,data\dev\94218
42359,98560,109,317,0,data\dev\42359,data\dev\98560
23175,97855,680,778,0,data\dev\23175,data\dev\97855
70062,15791,105,890,0,data\dev\70062,data\dev\15791
24849,23766,85,85,1,data\dev\24849,data\dev\23766
74629,42291,603,1,0,data\dev\74629,data\dev\42291
21334,59227,649,222,0,data\dev\21334,data\dev\59227
55688,9631,111,409,0,data\dev\55688,data\dev\9631
78999,36733,400,57,0,data\dev\78999,data\dev\36733
68986,18018,462,98,0,data\dev\68986,data\dev\18018
6692,31132,693,974,0,data\dev\6692,data\dev\31132
54493,46783,50,986,0,data\dev\54493,data\dev\46783
88465,28449,456,456,1,data\dev\88465,data\dev\28449
65377,32583,513,846,0,data\dev\65377,data\dev\32583
7169,63831,13,719,0,data\dev\7169,data\dev\63831
32313,88072,190,908,0,data\dev\32313,data\dev\88072
49368,520,461,461,1,data\dev\49368,data\dev\520
72827,7801,787,42,0,data\dev\72827,data\dev\7801
12469,43464,182,369,0,data\dev\12469,data\dev\43464
39277,39536,891,891,1,data\dev\39277,data\dev\39536
39690,13101,359,359,1,data\dev\39690,data\dev\13101
21026,72243,643,643,1,data\dev\21026,data\dev\72243
18417,88391,766,476,0,data\dev\18417,data\dev\88391
5043,33214,486,363,0,data\dev\5043,data\dev\33214
61622,93622,760,955,0,data\dev\61622,data\dev\93622
79648,54727,745,745,1,data\dev\79648,data\dev\54727
56631,51919,77,77,1,data\dev\56631,data\dev\51919
90972,93306,139,680,0,data\dev\90972,data\dev\93306
21580,16383,836,347,0,data\dev\21580,data\dev\16383
6010,52591,426,426,1,data\dev\6010,data\dev\52591
42515,13865,892,221,0,data\dev\42515,data\dev\13865
57198,45258,153,562,0,data\dev\57198,data\dev\45258
63384,68062,795,30,0,data\dev\63384,data\dev\68062
48507,87716,329,329,1,data\dev\48507,data\dev\87716
31538,3110,238,207,0,data\dev\31538,data\dev\3110
24384,74660,729,729,1,data\dev\24384,data\dev\74660
51369,69924,138,722,0,data\dev\51369,data\dev\69924
12472,91610,859,509,0,data\dev\12472,data\dev\91610
34911,91170,215,215,1,data\dev\34911,data\dev\91170
57485,66211,57,126,0,data\dev\57485,data\dev\66211
58609,35410,387,973,0,data\dev\58609,data\dev\35410
16093,16888,960,960,1,data\dev\16093,data\dev\16888
5627,60229,833,278,0,data\dev\5627,data\dev\60229
55541,9805,624,951,0,data\dev\55541,data\dev\9805
97850,3708,350,867,0,data\dev\97850,data\dev\3708
20887,48046,290,705,0,data\dev\20887,data\dev\48046
4940,16995,30,30,1,data\dev\4940,data\dev\16995
6964,28002,395,755,0,data\dev\6964,data\dev\28002
77686,45080,738,738,1,data\dev\77686,data\dev\45080
17546,25565,348,148,0,data\dev\17546,data\dev\25565
69003,38825,493,938,0,data\dev\69003,data\dev\38825
64782,82009,314,314,1,data\dev\64782,data\dev\82009
81557,18697,324,229,0,data\dev\81557,data\dev\18697
74728,84306,74,87,0,data\dev\74728,data\dev\84306
6809,82275,516,938,0,data\dev\6809,data\dev\82275
57040,5878,407,407,1,data\dev\57040,data\dev\5878
62740,60356,706,706,1,data\dev\62740,data\dev\60356
20578,59968,80,554,0,data\dev\20578,data\dev\59968
16983,21211,590,657,0,data\dev\16983,data\dev\21211
48152,44538,777,777,1,data\dev\48152,data\dev\44538
44376,86826,586,642,0,data\dev\44376,data\dev\86826
50645,27263,583,295,0,data\dev\50645,data\dev\27263
59902,27263,62,295,0,data\dev\59902,data\dev\27263
63378,71995,182,238,0,data\dev\63378,data\dev\71995
92327,87124,599,599,1,data\dev\92327,data\dev\87124
13745,61675,253,569,0,data\dev\13745,data\dev\61675
64897,53950,539,414,0,data\dev\64897,data\dev\53950
83517,17017,762,762,1,data\dev\83517,data\dev\17017
77114,39195,844,844,1,data\dev\77114,data\dev\39195
90505,30920,486,486,1,data\dev\90505,data\dev\30920
55149,83455,152,620,0,data\dev\55149,data\dev\83455
2402,28175,683,683,1,data\dev\2402,data\dev\28175
22836,68917,684,882,0,data\dev\22836,data\dev\68917
37586,33444,778,778,1,data\dev\37586,data\dev\33444
79823,5611,592,84,0,data\dev\79823,data\dev\5611
22053,43909,259,259,1,data\dev\22053,data\dev\43909
25306,47275,677,677,1,data\dev\25306,data\dev\47275
31712,92076,337,627,0,data\dev\31712,data\dev\92076
62942,75011,876,876,1,data\dev\62942,data\dev\75011
73954,42883,994,994,1,data\dev\73954,data\dev\42883
26338,77743,305,353,0,data\dev\26338,data\dev\77743
7441,67319,573,767,0,data\dev\7441,data\dev\67319
30888,13269,253,253,1,data\dev\30888,data\dev\13269
83724,79832,465,465,1,data\dev\83724,data\dev\79832
17676,43538,98,98,1,data\dev\17676,data\dev\43538
55418,76142,585,956,0,data\dev\55418,data\dev\76142
41834,20380,775,775,1,data\dev\41834,data\dev\20380
48234,69463,557,557,1,data\dev\48234,data\dev\69463
85215,55572,81,348,0,data\dev\85215,data\dev\55572
59440,76567,7,7,1,data\dev\59440,data\dev\76567
89622,48366,682,242,0,data\dev\89622,data\dev\48366
44319,48979,983,978,0,data\dev\44319,data\dev\48979
93134,21666,280,969,0,data\dev\93134,data\dev\21666
98211,35169,131,131,1,data\dev\98211,data\dev\35169
30839,85344,281,182,0,data\dev\30839,data\dev\85344
78708,44108,95,475,0,data\dev\78708,data\dev\44108
7844,79495,33,33,1,data\dev\7844,data\dev\79495
25892,35586,612,509,0,data\dev\25892,data\dev\35586
40815,40522,783,804,0,data\dev\40815,data\dev\40522
2694,31527,262,262,1,data\dev\2694,data\dev\31527
41359,53477,721,721,1,data\dev\41359,data\dev\53477
3044,10869,147,543,0,data\dev\3044,data\dev\10869
59557,46586,221,221,1,data\dev\59557,data\dev\46586
95981,29065,890,827,0,data\dev\95981,data\dev\29065
70344,27587,183,80,0,data\dev\70344,data\dev\27587
61238,29388,307,307,1,data\dev\61238,data\dev\29388
72176,63496,390,390,1,data\dev\72176,data\dev\63496
35177,3053,738,107,0,data\dev\35177,data\dev\3053
19434,10344,597,597,1,data\dev\19434,data\dev\10344
55858,54502,670,670,1,data\dev\55858,data\dev\54502
89417,17682,572,322,0,data\dev\89417,data\dev\17682
34118,21358,267,267,1,data\dev\34118,data\dev\21358
16403,32964,995,156,0,data\dev\16403,data\dev\32964
52816,51582,753,475,0,data\dev\52816,data\dev\51582
29722,65931,736,968,0,data\dev\29722,data\dev\65931
9889,98162,870,870,1,data\dev\9889,data\dev\98162
15837,34090,181,181,1,data\dev\15837,data\dev\34090
6991,44934,284,392,0,data\dev\6991,data\dev\44934
81336,16797,613,613,1,data\dev\81336,data\dev\16797
13588,24123,295,412,0,data\dev\13588,data\dev\24123
86903,18966,190,440,0,data\dev\86903,data\dev\18966
47365,86820,438,438,1,data\dev\47365,data\dev\86820
12026,19546,84,902,0,data\dev\12026,data\dev\19546
43849,40621,850,800,0,data\dev\43849,data\dev\40621
36715,50184,861,861,1,data\dev\36715,data\dev\50184
5113,45478,828,828,1,data\dev\5113,data\dev\45478
45434,46514,511,511,1,data\dev\45434,data\dev\46514
63315,59501,27,831,0,data\dev\63315,data\dev\59501
28832,58352,602,602,1,data\dev\28832,data\dev\58352
63336,91036,764,4,0,data\dev\63336,data\dev\91036
339,92355,56,688,0,data\dev\339,data\dev\92355
2449,68142,51,51,1,data\dev\2449,data\dev\68142
37585,67894,777,827,0,data\dev\37585,data\dev\67894
9585,20225,704,267,0,data\dev\9585,data\dev\20225
58027,19972,835,835,1,data\dev\58027,data\dev\19972
92988,5611,84,84,1,data\dev\92988,data\dev\5611
23088,96494,957,768,0,data\dev\23088,data\dev\96494
89861,94528,614,502,0,data\dev\89861,data\dev\94528
51493,71998,352,137,0,data\dev\51493,data\dev\71998
49133,52328,524,524,1,data\dev\49133,data\dev\52328
47022,36816,822,633,0,data\dev\47022,data\dev\36816
99285,5762,235,353,0,data\dev\99285,data\dev\5762
75999,98221,143,143,1,data\dev\75999,data\dev\98221
91255,79082,301,666,0,data\dev\91255,data\dev\79082
73647,33680,603,65,0,data\dev\73647,data\dev\33680
50036,71690,755,626,0,data\dev\50036,data\dev\71690
82852,58683,316,316,1,data\dev\82852,data\dev\58683
7407,64352,695,313,0,data\dev\7407,data\dev\64352
79082,30643,666,752,0,data\dev\79082,data\dev\30643
64241,23089,252,62,0,data\dev\64241,data\dev\23089
60510,70508,969,842,0,data\dev\60510,data\dev\70508
96294,22883,681,681,1,data\dev\96294,data\dev\22883
24541,33606,145,145,1,data\dev\24541,data\dev\33606
79348,84070,908,908,1,data\dev\79348,data\dev\84070
37100,65843,131,131,1,data\dev\37100,data\dev\65843
58683,83286,316,316,1,data\dev\58683,data\dev\83286
28636,45104,551,189,0,data\dev\28636,data\dev\45104
66881,9009,888,622,0,data\dev\66881,data\dev\9009
23910,69491,40,40,1,data\dev\23910,data\dev\69491
44159,92680,61,61,1,data\dev\44159,data\dev\92680
60630,36864,92,92,1,data\dev\60630,data\dev\36864
18482,83010,551,551,1,data\dev\18482,data\dev\83010
52246,98074,843,843,1,data\dev\52246,data\dev\98074
3659,79314,487,914,0,data\dev\3659,data\dev\79314
44108,66718,475,475,1,data\dev\44108,data\dev\66718
9873,73890,792,792,1,data\dev\9873,data\dev\73890
65136,6475,826,139,0,data\dev\65136,data\dev\6475
64860,68760,442,442,1,data\dev\64860,data\dev\68760
42586,53658,108,67,0,data\dev\42586,data\dev\53658
46943,68909,176,176,1,data\dev\46943,data\dev\68909
55197,14950,197,731,0,data\dev\55197,data\dev\14950
2241,17944,966,814,0,data\dev\2241,data\dev\17944
57154,5973,850,382,0,data\dev\57154,data\dev\5973
12277,81642,282,206,0,data\dev\12277,data\dev\81642
69676,96278,692,692,1,data\dev\69676,data\dev\96278
72543,64630,242,950,0,data\dev\72543,data\dev\64630
51835,9019,786,786,1,data\dev\51835,data\dev\9019
68976,73069,0,460,0,data\dev\68976,data\dev\73069
4889,83374,899,899,1,data\dev\4889,data\dev\83374
5111,67894,827,827,1,data\dev\5111,data\dev\67894
71116,32185,644,644,1,data\dev\71116,data\dev\32185
60806,38478,514,514,1,data\dev\60806,data\dev\38478
59792,65543,341,843,0,data\dev\59792,data\dev\65543
74373,39469,934,851,0,data\dev\74373,data\dev\39469
24188,5155,93,93,1,data\dev\24188,data\dev\5155
5545,96437,537,537,1,data\dev\5545,data\dev\96437
21632,66524,990,126,0,data\dev\21632,data\dev\66524
42974,93027,898,898,1,data\dev\42974,data\dev\93027
39464,16137,192,905,0,data\dev\39464,data\dev\16137
60460,99314,755,186,0,data\dev\60460,data\dev\99314
76420,99393,639,942,0,data\dev\76420,data\dev\99393
80171,48257,976,976,1,data\dev\80171,data\dev\48257
29204,36897,627,627,1,data\dev\29204,data\dev\36897
89889,50452,121,247,0,data\dev\89889,data\dev\50452
9378,16147,768,768,1,data\dev\9378,data\dev\16147
40074,86974,825,254,0,data\dev\40074,data\dev\86974
76864,80601,896,901,0,data\dev\76864,data\dev\80601
39011,70627,255,266,0,data\dev\39011,data\dev\70627
81642,63647,206,206,1,data\dev\81642,data\dev\63647
43712,46461,895,895,1,data\dev\43712,data\dev\46461
35401,31790,115,100,0,data\dev\35401,data\dev\31790
72181,78059,121,82,0,data\dev\72181,data\dev\78059
47494,3841,700,700,1,data\dev\47494,data\dev\3841
22798,96026,533,533,1,data\dev\22798,data\dev\96026
59574,35525,716,716,1,data\dev\59574,data\dev\35525
4320,30485,964,964,1,data\dev\4320,data\dev\30485
34438,17071,426,223,0,data\dev\34438,data\dev\17071
95011,6441,287,287,1,data\dev\95011,data\dev\6441
46990,42785,281,965,0,data\dev\46990,data\dev\42785
49365,26939,683,683,1,data\dev\49365,data\dev\26939
38072,9400,366,983,0,data\dev\38072,data\dev\9400
2394,14772,216,216,1,data\dev\2394,data\dev\14772
16954,9257,12,12,1,data\dev\16954,data\dev\9257
78809,95699,378,378,1,data\dev\78809,data\dev\95699
19585,96248,625,625,1,data\dev\19585,data\dev\96248
19521,72656,884,814,0,data\dev\19521,data\dev\72656
84565,55174,638,638,1,data\dev\84565,data\dev\55174
17909,98025,596,159,0,data\dev\17909,data\dev\98025
2911,93598,715,561,0,data\dev\2911,data\dev\93598
79436,5467,58,58,1,data\dev\79436,data\dev\5467
40993,56114,583,840,0,data\dev\40993,data\dev\56114
32583,73363,846,846,1,data\dev\32583,data\dev\73363
71623,53657,306,387,0,data\dev\71623,data\dev\53657
47962,92966,529,338,0,data\dev\47962,data\dev\92966
52464,54761,215,327,0,data\dev\52464,data\dev\54761
24645,78416,46,46,1,data\dev\24645,data\dev\78416
6886,72971,413,413,1,data\dev\6886,data\dev\72971
53747,64339,457,858,0,data\dev\53747,data\dev\64339
5924,58928,15,15,1,data\dev\5924,data\dev\58928
54846,47086,105,635,0,data\dev\54846,data\dev\47086
26239,51633,140,258,0,data\dev\26239,data\dev\51633
93737,65859,164,164,1,data\dev\93737,data\dev\65859
49146,89103,624,624,1,data\dev\49146,data\dev\89103
52046,79647,936,117,0,data\dev\52046,data\dev\79647
43244,39348,38,38,1,data\dev\43244,data\dev\39348
54143,66676,671,428,0,data\dev\54143,data\dev\66676
60220,6437,580,580,1,data\dev\60220,data\dev\6437
99778,91741,569,569,1,data\dev\99778,data\dev\91741
75515,19575,633,633,1,data\dev\75515,data\dev\19575
46262,58618,146,146,1,data\dev\46262,data\dev\58618
95211,54629,952,952,1,data\dev\95211,data\dev\54629
55050,97371,930,771,0,data\dev\55050,data\dev\97371
65541,25516,665,849,0,data\dev\65541,data\dev\25516
59247,74868,375,375,1,data\dev\59247,data\dev\74868
7171,41570,978,0,0,data\dev\7171,data\dev\41570
59437,86101,454,936,0,data\dev\59437,data\dev\86101
20558,64672,673,673,1,data\dev\20558,data\dev\64672
29519,9528,483,387,0,data\dev\29519,data\dev\9528
16956,87937,132,532,0,data\dev\16956,data\dev\87937
28207,4859,911,911,1,data\dev\28207,data\dev\4859
30818,73190,923,908,0,data\dev\30818,data\dev\73190
33936,14858,395,395,1,data\dev\33936,data\dev\14858
10301,70218,655,655,1,data\dev\10301,data\dev\70218
65346,63414,316,706,0,data\dev\65346,data\dev\63414
47275,86001,677,240,0,data\dev\47275,data\dev\86001
57033,18248,743,887,0,data\dev\57033,data\dev\18248
63747,48369,7,819,0,data\dev\63747,data\dev\48369
5239,9287,963,360,0,data\dev\5239,data\dev\9287
57626,60034,698,698,1,data\dev\57626,data\dev\60034
71949,13024,991,241,0,data\dev\71949,data\dev\13024
38893,17878,434,756,0,data\dev\38893,data\dev\17878
63645,50555,240,353,0,data\dev\63645,data\dev\50555
34503,25585,532,550,0,data\dev\34503,data\dev\25585
21214,74452,159,90,0,data\dev\21214,data\dev\74452
83264,36231,275,583,0,data\dev\83264,data\dev\36231
88992,35758,29,29,1,data\dev\88992,data\dev\35758
85835,45887,642,906,0,data\dev\85835,data\dev\45887
72773,75321,199,199,1,data\dev\72773,data\dev\75321
73874,72559,888,57,0,data\dev\73874,data\dev\72559
82544,59979,168,168,1,data\dev\82544,data\dev\59979
70508,37217,842,842,1,data\dev\70508,data\dev\37217
19735,9700,898,898,1,data\dev\19735,data\dev\9700
17933,22333,599,599,1,data\dev\17933,data\dev\22333
89213,60980,915,567,0,data\dev\89213,data\dev\60980
67959,65247,578,75,0,data\dev\67959,data\dev\65247
30554,18575,355,355,1,data\dev\30554,data\dev\18575
77867,80484,746,746,1,data\dev\77867,data\dev\80484
